11,5,['pain-', 'piti-', 'power-', 'remorse-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-less', '-lessly', '-lessness']
11,5,['pain-', 'purpose-', 'rest-', 'shame-', 'soul-', 'tact-', 'taste-', 'thank-', 'thought-', 'tune-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly']
9,5,['ba-', 'ca-', 'fa-', 'fi-', 'ma-', 'pa-', 'si-', 'ta-', 'to-'],['-ll', '-n', '-r', '-re', '-t']
9,5,['objec-', 'obstruc-', 'posi-', 'produc-', 'protec-', 'restric-', 'secre-', 'sugges-', 'transi-'],['-t', '-tion', '-tive', '-tively', '-tiveness']
8,6,['pain-', 'rest-', 'shame-', 'tact-', 'taste-', 'thank-', 'thought-', 'use-'],['-ful', '-fully', '-fulness', '-less', '-lessly', '-lessness']
8,5,['a-', 'ba-', 'ca-', 'i-', 'ma-', 'pa-', 'ta-', 'we-'],['-d', '-ll', '-n', '-re', '-t']
8,5,['b-', 'c-', 'f-', 'm-', 'p-', 'sc-', 'sp-', 't-'],['-an', '-ar', '-are', '-at', '-ore']
8,5,['ba-', 'bu-', 'pi-', 'pu-', 'sha-', 'sta-', 'ta-', 'wi-'],['-ck', '-g', '-ll', '-nk', '-t']
8,5,['ba-', 'ca-', 'fa-', 'ma-', 'pu-', 'spi-', 'ta-', 'to-'],['-ke', '-ll', '-n', '-re', '-t']
8,5,['ba-', 'ha-', 'pu-', 'sha-', 'si-', 'sta-', 'ta-', 'wi-'],['-ck', '-ll', '-nk', '-re', '-t']
8,5,['ba-', 'ma-', 'pa-', 'pu-', 'si-', 'ta-', 'to-', 'we-'],['-ll', '-n', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'qui-', 'sha-', 'squa-', 'ta-', 'we-'],['-d', '-ll', '-re', '-t', '-tter']
8,5,['ba-', 'ma-', 'pa-', 'sca-', 'si-', 'spa-', 'ta-', 'to-'],['-n', '-r', '-re', '-t', '-tter']
8,5,['ba-', 'pi-', 'pu-', 'ra-', 'sa-', 'sha-', 'sta-', 'ta-'],['-ck', '-g', '-ke', '-nk', '-t']
8,5,['fi-', 'ma-', 'pu-', 'sha-', 'sta-', 'ta-', 'to-', 'wi-'],['-g', '-le', '-ll', '-re', '-t']
8,5,['neutr-', 'norm-', 'ration-', 're-', 'sentiment-', 'speci-', 'trivi-', 'vit-'],['-al', '-ality', '-alization', '-alize', '-ally']
8,5,['neutra-', 'norma-', 'rationa-', 'rea-', 'sentimenta-', 'specia-', 'trivia-', 'vita-'],['-l', '-lity', '-lization', '-lize', '-lly']
8,5,['push-', 'rac-', 'read-', 'show-', 'sneak-', 'speed-', 'tast-', 'wear-'],['-er', '-ily', '-iness', '-ing', '-y']
7,6,['b-', 'f-', 's-', 'sh-', 'sp-', 't-', 'w-'],['-ake', '-ear', '-ell', '-ill', '-in', '-ore']
7,6,['b-', 'l-', 's-', 'sh-', 'sn-', 'st-', 't-'],['-ack', '-ag', '-ake', '-ore', '-ow', '-uck']
7,6,['l-', 'r-', 's-', 'sh-', 'sl-', 'sn-', 't-'],['-ack', '-ag', '-ake', '-ip', '-ot', '-ow']
7,5,['a-', 'ca-', 'ha-', 'ma-', 'pa-', 'qui-', 'ta-'],['-d', '-ll', '-re', '-rt', '-t']
5,6,['ra-', 'ri-', 'sli-', 'su-', 'ta-'],['-ck', '-m', '-ng', '-nk', '-p', '-pper']
5,6,['ra-', 'sa-', 'sha-', 'sla-', 'sta-'],['-ck', '-g', '-ke', '-t', '-ve', '-y']
5,6,['ra-', 'si-', 'su-', 'ta-', 'ti-'],['-ck', '-n', '-ng', '-p', '-pper', '-re']
5,6,['ra-', 'si-', 'ta-', 'ti-', 'to-'],['-n', '-ng', '-p', '-pper', '-re', '-tter']
5,6,['s-', 'sh-', 'sl-', 'st-', 'w-'],['-ag', '-ake', '-ave', '-ay', '-eep', '-ow']
5,6,['s-', 'sh-', 'sp-', 'st-', 't-'],['-ake', '-ank', '-at', '-ill', '-ore', '-un']
5,6,['s-', 'sh-', 'st-', 't-', 'w-'],['-ag', '-ake', '-ale', '-ill', '-ore', '-ow']
5,6,['s-', 'sh-', 'sw-', 't-', 'w-'],['-ag', '-allow', '-ear', '-ell', '-ill', '-ore']
5,5,['a-', 'ba-', 'co-', 'ma-', 'pa-'],['-d', '-n', '-re', '-rk', '-t']
5,5,['a-', 'ba-', 'fi-', 'sta-', 'wi-'],['-ll', '-nd', '-re', '-sh', '-t']
5,5,['a-', 'ca-', 'pa-', 'qui-', 'wa-'],['-d', '-ll', '-nt', '-re', '-rt']
5,5,['a-', 'ca-', 'ra-', 'sca-', 'ta-'],['-d', '-m', '-n', '-re', '-t']
5,5,['a-', 'ca-', 'shi-', 'ta-', 'to-'],['-ll', '-m', '-n', '-re', '-rt']
5,5,['a-', 'co-', 'pa-', 'ra-', 'so-'],['-d', '-n', '-re', '-t', '-w']
5,5,['a-', 'da-', 'ma-', 'pa-', 'qui-'],['-d', '-re', '-rk', '-rt', '-te']
5,5,['a-', 'ma-', 'pa-', 'po-', 'qui-'],['-d', '-ll', '-re', '-rk', '-rt']
5,5,['a-', 'ma-', 'pa-', 'po-', 'sta-'],['-ll', '-rch', '-re', '-rk', '-rt']
5,5,['a-', 'ma-', 'po-', 'ta-', 'wa-'],['-d', '-ll', '-re', '-rt', '-x']
5,5,['a-', 'ma-', 'so-', 'ta-', 'wa-'],['-d', '-n', '-re', '-rt', '-x']
5,5,['a-', 'obje-', 'produ-', 'sele-', 'subje-'],['-ct', '-ction', '-ctive', '-ctively', '-ctivity']
5,5,['b-', 'br-', 'l-', 'r-', 'sh-'],['-ad', '-ake', '-ed', '-ook', '-ush']
5,5,['b-', 'c-', 'd-', 'p-', 'sc-'],['-ad', '-are', '-ent', '-one', '-uff']
5,5,['b-', 'c-', 'fl-', 'sh-', 'st-'],['-are', '-at', '-oat', '-op', '-ow']
5,5,['b-', 'c-', 'h-', 'm-', 'w-'],['-ad', '-all', '-are', '-atch', '-old']
5,5,['b-', 'c-', 'h-', 's-', 't-'],['-ad', '-at', '-old', '-op', '-ow']
5,5,['b-', 'c-', 'l-', 'r-', 's-'],['-ad', '-ake', '-ent', '-ite', '-ow']
5,5,['b-', 'c-', 'l-', 'r-', 't-'],['-ad', '-ake', '-ent', '-ook', '-ow']
5,5,['b-', 'c-', 'l-', 'sc-', 't-'],['-ad', '-ent', '-one', '-ore', '-ow']
5,5,['b-', 'c-', 'm-', 'p-', 'r-'],['-ad', '-an', '-are', '-at', '-od']
5,5,['b-', 'c-', 'm-', 'p-', 'sw-'],['-an', '-at', '-atch', '-op', '-ore']
5,5,['b-', 'c-', 'm-', 'r-', 'sh-'],['-ad', '-ake', '-are', '-at', '-od']
5,5,['b-', 'c-', 'm-', 'r-', 't-'],['-ad', '-ake', '-an', '-are', '-at']
5,5,['b-', 'c-', 'p-', 'r-', 'sh-'],['-ad', '-are', '-at', '-od', '-ut']
5,5,['b-', 'c-', 'p-', 's-', 't-'],['-ad', '-at', '-ent', '-op', '-ore']
5,5,['b-', 'c-', 'r-', 's-', 'sh-'],['-ad', '-ake', '-at', '-od', '-ow']
5,5,['b-', 'c-', 'r-', 's-', 'sp-'],['-ake', '-at', '-ent', '-ite', '-oil']
5,5,['b-', 'c-', 'r-', 's-', 'w-'],['-ad', '-ake', '-ash', '-ent', '-ow']
5,5,['b-', 'c-', 's-', 'sl-', 'st-'],['-ake', '-ash', '-at', '-op', '-ow']
5,5,['b-', 'c-', 'sh-', 'sp-', 'st-'],['-ake', '-are', '-at', '-ore', '-utter']
5,5,['b-', 'c-', 'sh-', 'sw-', 't-'],['-at', '-ell', '-op', '-ore', '-orn']
5,5,['b-', 'c-', 'sh-', 'w-', 'y-'],['-all', '-ard', '-ell', '-ore', '-ow']
5,5,['b-', 'ch-', 'f-', 'm-', 't-'],['-ar', '-at', '-eat', '-erry', '-ill']
5,5,['b-', 'ch-', 'f-', 'p-', 'sp-'],['-ar', '-at', '-ill', '-in', '-it']
5,5,['b-', 'ch-', 'f-', 'p-', 'w-'],['-ar', '-est', '-ill', '-in', '-it']
5,5,['b-', 'ch-', 'h-', 's-', 'sl-'],['-at', '-it', '-op', '-ow', '-unk']
5,5,['b-', 'ch-', 'h-', 's-', 'st-'],['-at', '-ill', '-op', '-ow', '-unk']
5,5,['b-', 'ch-', 'm-', 'sh-', 't-'],['-at', '-atter', '-erry', '-ill', '-op']
5,5,['b-', 'ch-', 'p-', 's-', 'st-'],['-at', '-ill', '-op', '-uck', '-unk']
5,5,['b-', 'ch-', 'p-', 'st-', 't-'],['-ar', '-at', '-ill', '-op', '-uck']
5,5,['b-', 'ch-', 'pl-', 's-', 'st-'],['-at', '-op', '-ow', '-uck', '-unk']
5,5,['b-', 'ch-', 'pl-', 's-', 't-'],['-at', '-eat', '-op', '-ow', '-uck']
5,5,['b-', 'ch-', 'pl-', 'sh-', 't-'],['-at', '-atter', '-op', '-ow', '-uck']
5,5,['b-', 'cr-', 'fl-', 'pl-', 'sl-'],['-ash', '-op', '-ow', '-ush', '-y']
5,5,['b-', 'd-', 'h-', 'p-', 'r-'],['-ad', '-are', '-ay', '-ear', '-ug']
5,5,['b-', 'd-', 'l-', 'p-', 'r-'],['-ad', '-ay', '-ent', '-ug', '-ump']
5,5,['b-', 'd-', 'l-', 'p-', 's-'],['-ad', '-ay', '-ent', '-uck', '-ump']
5,5,['b-', 'd-', 'l-', 'p-', 't-'],['-ad', '-ent', '-one', '-uck', '-ug']
5,5,['b-', 'd-', 'p-', 'r-', 's-'],['-ad', '-ay', '-ear', '-ent', '-ump']
5,5,['b-', 'd-', 'p-', 'r-', 't-'],['-ad', '-are', '-ear', '-ent', '-ug']
5,5,['b-', 'd-', 'p-', 's-', 'sh-'],['-ad', '-ay', '-ear', '-in', '-uck']
5,5,['b-', 'd-', 'p-', 's-', 't-'],['-ad', '-ear', '-ent', '-in', '-uck']
5,5,['b-', 'd-', 'p-', 's-', 'w-'],['-ad', '-ay', '-ear', '-ent', '-in']
5,5,['b-', 'd-', 'p-', 'sh-', 'sp-'],['-are', '-ark', '-ay', '-ear', '-in']
5,5,['b-', 'd-', 'p-', 'sh-', 'st-'],['-are', '-ark', '-ay', '-one', '-uck']
5,5,['b-', 'd-', 'p-', 'sh-', 'w-'],['-ad', '-are', '-ay', '-ear', '-in']
5,5,['b-', 'd-', 'p-', 'sp-', 'w-'],['-are', '-ay', '-ear', '-ent', '-in']
5,5,['b-', 'd-', 'p-', 't-', 'w-'],['-ad', '-are', '-ear', '-ent', '-in']
5,5,['b-', 'd-', 'pl-', 'st-', 'tr-'],['-ash', '-ay', '-ead', '-uck', '-ump']
5,5,['b-', 'd-', 'r-', 's-', 'w-'],['-ad', '-ash', '-ay', '-ear', '-ent']
5,5,['b-', 'd-', 's-', 'sh-', 't-'],['-ad', '-ear', '-ell', '-in', '-uck']
5,5,['b-', 'd-', 's-', 'sh-', 'w-'],['-ad', '-ay', '-ear', '-ell', '-in']
5,5,['b-', 'd-', 's-', 'sp-', 'w-'],['-ay', '-ear', '-ell', '-ent', '-in']
5,5,['b-', 'd-', 's-', 't-', 'w-'],['-ad', '-ear', '-ell', '-ent', '-in']
5,5,['b-', 'd-', 'sh-', 'sp-', 'w-'],['-are', '-ay', '-ear', '-ell', '-in']
5,5,['b-', 'd-', 'sh-', 't-', 'w-'],['-ad', '-are', '-ear', '-ell', '-in']
5,5,['b-', 'd-', 'sp-', 't-', 'w-'],['-are', '-ear', '-ell', '-ent', '-in']
5,5,['b-', 'dr-', 'm-', 'sh-', 'st-'],['-ag', '-ake', '-ill', '-op', '-y']
5,5,['b-', 'f-', 'h-', 'n-', 'p-'],['-ail', '-ear', '-eat', '-it', '-ull']
5,5,['b-', 'f-', 'h-', 'p-', 'sp-'],['-are', '-at', '-ear', '-ill', '-it']
5,5,['b-', 'f-', 'h-', 'p-', 'st-'],['-all', '-are', '-at', '-ill', '-unk']
5,5,['b-', 'f-', 'p-', 'r-', 'sw-'],['-an', '-at', '-ear', '-ig', '-ill']
5,5,['b-', 'f-', 'p-', 's-', 'tr-'],['-ail', '-eat', '-ee', '-ill', '-unk']
5,5,['b-', 'f-', 'p-', 's-', 'wh-'],['-at', '-eat', '-ee', '-it', '-ore']
5,5,['b-', 'f-', 'p-', 'sw-', 'w-'],['-an', '-ear', '-ig', '-ill', '-ore']
5,5,['b-', 'f-', 'qu-', 's-', 'w-'],['-ail', '-ake', '-ell', '-ill', '-it']
5,5,['b-', 'f-', 'qu-', 't-', 'w-'],['-ail', '-ake', '-ell', '-est', '-ill']
5,5,['b-', 'f-', 'r-', 's-', 'w-'],['-ail', '-ake', '-ear', '-ill', '-ound']
5,5,['b-', 'f-', 'ret-', 't-', 'w-'],['-ail', '-ake', '-ell', '-est', '-old']
5,5,['b-', 'fl-', 'h-', 'sh-', 't-'],['-are', '-at', '-op', '-ow', '-ush']
5,5,['b-', 'fl-', 'm-', 'sh-', 'st-'],['-ag', '-are', '-at', '-op', '-y']
5,5,['b-', 'fl-', 'pl-', 'r-', 'sl-'],['-ash', '-at', '-ed', '-ow', '-ush']
5,5,['b-', 'fl-', 'pl-', 'sl-', 'st-'],['-ash', '-at', '-op', '-ow', '-y']
5,5,['b-', 'fl-', 'r-', 'sh-', 'sl-'],['-ag', '-at', '-ed', '-ow', '-ush']
5,5,['b-', 'fl-', 'r-', 'sh-', 't-'],['-ag', '-are', '-at', '-ow', '-ush']
5,5,['b-', 'fl-', 's-', 'sl-', 'st-'],['-ag', '-ash', '-at', '-op', '-ow']
5,5,['b-', 'fl-', 'sh-', 'sl-', 'st-'],['-ag', '-at', '-op', '-ow', '-y']
5,5,['b-', 'fl-', 'sh-', 'sl-', 't-'],['-ag', '-at', '-op', '-ow', '-ush']
5,5,['b-', 'fl-', 'sh-', 'st-', 't-'],['-ag', '-are', '-at', '-op', '-ow']
5,5,['b-', 'g-', 'm-', 's-', 'w-'],['-ag', '-et', '-ill', '-old', '-ore']
5,5,['b-', 'g-', 'm-', 't-', 'w-'],['-ag', '-ill', '-old', '-oo', '-ore']
5,5,['b-', 'g-', 'p-', 's-', 'sh-'],['-ear', '-ill', '-in', '-od', '-ore']
5,5,['b-', 'gr-', 'h-', 'm-', 'r-'],['-ad', '-ay', '-id', '-ill', '-ound']
5,5,['b-', 'gr-', 'm-', 'r-', 'w-'],['-ad', '-ay', '-ill', '-ind', '-ound']
5,5,['b-', 'gr-', 'p-', 's-', 'w-'],['-ad', '-ay', '-ill', '-in', '-ound']
5,5,['b-', 'gr-', 's-', 'sh-', 'w-'],['-ad', '-ay', '-ill', '-in', '-ow']
5,5,['b-', 'h-', 'l-', 'm-', 'p-'],['-ad', '-atch', '-ay', '-ike', '-ug']
5,5,['b-', 'h-', 'l-', 'p-', 'r-'],['-ack', '-ad', '-ay', '-ug', '-ush']
5,5,['b-', 'h-', 'l-', 'p-', 's-'],['-ack', '-acking', '-ad', '-ay', '-it']
5,5,['b-', 'h-', 'l-', 'p-', 'sl-'],['-ack', '-ay', '-it', '-ug', '-ush']
5,5,['b-', 'h-', 'l-', 'p-', 't-'],['-ack', '-ad', '-ike', '-ug', '-ush']
5,5,['b-', 'h-', 'l-', 'pl-', 'r-'],['-ay', '-ead', '-ow', '-ug', '-ush']
5,5,['b-', 'h-', 'l-', 's-', 'w-'],['-ad', '-and', '-ay', '-it', '-ow']
5,5,['b-', 'h-', 'm-', 'p-', 'sp-'],['-are', '-at', '-ay', '-ike', '-ill']
5,5,['b-', 'h-', 'm-', 'p-', 'tr-'],['-ail', '-ay', '-eat', '-ike', '-ill']
5,5,['b-', 'h-', 'm-', 'qu-', 'r-'],['-ad', '-ail', '-ay', '-id', '-ill']
5,5,['b-', 'h-', 'm-', 'r-', 'st-'],['-are', '-at', '-ay', '-ead', '-ill']
5,5,['b-', 'h-', 'n-', 'p-', 's-'],['-ail', '-ay', '-ear', '-eat', '-it']
5,5,['b-', 'h-', 'n-', 'r-', 'sh-'],['-ay', '-ear', '-ook', '-ow', '-ut']
5,5,['b-', 'h-', 'n-', 'r-', 't-'],['-ail', '-ear', '-ook', '-ow', '-ut']
5,5,['b-', 'h-', 'n-', 's-', 'w-'],['-ail', '-ay', '-ear', '-it', '-ow']
5,5,['b-', 'h-', 'p-', 'r-', 'sl-'],['-ack', '-at', '-ay', '-ug', '-ush']
5,5,['b-', 'h-', 'p-', 's-', 'sp-'],['-at', '-ay', '-ear', '-ill', '-it']
5,5,['b-', 'h-', 'p-', 'sh-', 'sl-'],['-ack', '-at', '-ay', '-op', '-ush']
5,5,['b-', 'h-', 'p-', 'sl-', 't-'],['-ack', '-at', '-op', '-ug', '-ush']
5,5,['b-', 'h-', 'p-', 'sp-', 't-'],['-are', '-at', '-ear', '-ike', '-ill']
5,5,['b-', 'h-', 'p-', 'sp-', 'w-'],['-are', '-ay', '-ear', '-ill', '-it']
5,5,['b-', 'h-', 'p-', 't-', 'tr-'],['-ack', '-ail', '-eat', '-ike', '-ill']
5,5,['b-', 'h-', 'pl-', 'r-', 'sh-'],['-ank', '-at', '-ay', '-ow', '-ush']
5,5,['b-', 'h-', 'pl-', 'r-', 'sl-'],['-at', '-ay', '-ow', '-ug', '-ush']
5,5,['b-', 'h-', 'pl-', 'r-', 'st-'],['-ank', '-at', '-ay', '-ead', '-ow']
5,5,['b-', 'h-', 'pl-', 'r-', 't-'],['-ank', '-at', '-ow', '-ug', '-ush']
5,5,['b-', 'h-', 'pl-', 's-', 't-'],['-ank', '-at', '-eat', '-op', '-ow']
5,5,['b-', 'h-', 'pl-', 'sh-', 'sl-'],['-at', '-ay', '-op', '-ow', '-ush']
5,5,['b-', 'h-', 'pl-', 'sh-', 't-'],['-ank', '-at', '-op', '-ow', '-ush']
5,5,['b-', 'h-', 'pl-', 'sl-', 't-'],['-at', '-op', '-ow', '-ug', '-ush']
5,5,['b-', 'h-', 'r-', 's-', 'tr-'],['-ack', '-ail', '-ay', '-ill', '-ow']
5,5,['b-', 'h-', 'r-', 'sh-', 'sl-'],['-ack', '-at', '-ay', '-ow', '-ush']
5,5,['b-', 'h-', 'r-', 'sl-', 't-'],['-ack', '-at', '-ow', '-ug', '-ush']
5,5,['b-', 'h-', 'r-', 'sn-', 't-'],['-ack', '-ail', '-are', '-ow', '-ug']
5,5,['b-', 'h-', 'r-', 'st-', 'tr-'],['-ack', '-ay', '-ead', '-ill', '-ow']
5,5,['b-', 'h-', 's-', 'st-', 'tr-'],['-ack', '-ay', '-ill', '-ow', '-unk']
5,5,['b-', 'h-', 's-', 't-', 'tr-'],['-ack', '-ail', '-eat', '-ill', '-ow']
5,5,['b-', 'h-', 'sh-', 'sl-', 't-'],['-ack', '-at', '-op', '-ow', '-ush']
5,5,['b-', 'h-', 'sh-', 'st-', 'w-'],['-all', '-are', '-ay', '-ill', '-ow']
5,5,['b-', 'h-', 'sh-', 'sw-', 'w-'],['-ard', '-ay', '-ear', '-ill', '-orn']
5,5,['b-', 'h-', 'sh-', 't-', 'y-'],['-ack', '-all', '-ank', '-ear', '-ow']
5,5,['b-', 'j-', 'p-', 's-', 'st-'],['-ack', '-ay', '-et', '-ump', '-unk']
5,5,['b-', 'j-', 'p-', 's-', 'tr-'],['-ack', '-ail', '-ay', '-ump', '-unk']
5,5,['b-', 'l-', 'm-', 'p-', 't-'],['-ad', '-atter', '-ike', '-ore', '-ug']
5,5,['b-', 'l-', 'm-', 'p-', 'w-'],['-ad', '-atch', '-ay', '-et', '-ore']
5,5,['b-', 'l-', 'm-', 'r-', 's-'],['-ad', '-ag', '-ake', '-ay', '-ob']
5,5,['b-', 'l-', 'm-', 'r-', 'sh-'],['-ad', '-ag', '-ake', '-atter', '-ay']
5,5,['b-', 'l-', 'm-', 'r-', 't-'],['-ad', '-ag', '-ake', '-atter', '-ug']
5,5,['b-', 'l-', 'm-', 'sh-', 't-'],['-ad', '-ag', '-ake', '-atter', '-ore']
5,5,['b-', 'l-', 'p-', 'pl-', 'r-'],['-atter', '-ay', '-ug', '-ump', '-ush']
5,5,['b-', 'l-', 'p-', 'r-', 'sh-'],['-ack', '-ad', '-atter', '-ay', '-ush']
5,5,['b-', 'l-', 'p-', 'r-', 'sl-'],['-ack', '-ay', '-ug', '-ump', '-ush']
5,5,['b-', 'l-', 'p-', 'r-', 'w-'],['-ad', '-ay', '-end', '-ent', '-est']
5,5,['b-', 'l-', 'p-', 's-', 'sh-'],['-ack', '-ad', '-ay', '-ore', '-uck']
5,5,['b-', 'l-', 'p-', 's-', 'wh-'],['-ack', '-ee', '-et', '-it', '-ore']
5,5,['b-', 'l-', 'p-', 'sc-', 't-'],['-ad', '-atter', '-ent', '-one', '-ore']
5,5,['b-', 'l-', 'p-', 'sh-', 'st-'],['-ack', '-ay', '-one', '-ore', '-uck']
5,5,['b-', 'l-', 'p-', 'sp-', 't-'],['-atter', '-end', '-ent', '-ike', '-ore']
5,5,['b-', 'l-', 'p-', 't-', 'tr-'],['-ack', '-ee', '-end', '-ike', '-uck']
5,5,['b-', 'l-', 'pl-', 'r-', 'sh-'],['-atter', '-ay', '-ed', '-ow', '-ush']
5,5,['b-', 'l-', 'pl-', 'st-', 'tr-'],['-ay', '-ead', '-ow', '-uck', '-ump']
5,5,['b-', 'l-', 'qu-', 'r-', 's-'],['-ack', '-ad', '-ake', '-ay', '-ite']
5,5,['b-', 'l-', 'r-', 'sh-', 'sp-'],['-ake', '-atter', '-ay', '-ed', '-ook']
5,5,['b-', 'l-', 'r-', 'sp-', 'w-'],['-ake', '-ay', '-ed', '-end', '-ent']
5,5,['b-', 'l-', 'r-', 'st-', 'tr-'],['-ack', '-ay', '-ead', '-ow', '-ump']
5,5,['b-', 'l-', 'r-', 't-', 'v-'],['-end', '-ender', '-ent', '-est', '-ow']
5,5,['b-', 'l-', 's-', 'sl-', 'w-'],['-ag', '-ake', '-ay', '-it', '-ow']
5,5,['b-', 'l-', 's-', 'sn-', 'w-'],['-ag', '-ake', '-it', '-ore', '-ow']
5,5,['b-', 'l-', 's-', 'st-', 'tr-'],['-ack', '-ay', '-ow', '-uck', '-ump']
5,5,['b-', 'l-', 's-', 'st-', 'y-'],['-ack', '-et', '-ore', '-ow', '-uck']
5,5,['b-', 'l-', 's-', 't-', 'tr-'],['-ack', '-ee', '-end', '-ow', '-uck']
5,5,['b-', 'l-', 'sc-', 'sh-', 't-'],['-ad', '-atter', '-one', '-ore', '-ow']
5,5,['b-', 'm-', 'n-', 'p-', 's-'],['-ail', '-ay', '-eat', '-et', '-od']
5,5,['b-', 'm-', 'p-', 's-', 'tr-'],['-ail', '-ay', '-eat', '-ill', '-od']
5,5,['b-', 'm-', 'p-', 's-', 'wh-'],['-at', '-eat', '-et', '-od', '-ore']
5,5,['b-', 'm-', 'p-', 'sw-', 'w-'],['-an', '-atch', '-ay', '-ill', '-ore']
5,5,['b-', 'm-', 'r-', 's-', 'sl-'],['-ag', '-ake', '-at', '-ay', '-ob']
5,5,['b-', 'm-', 'r-', 'sh-', 'sw-'],['-ag', '-at', '-atter', '-ay', '-ill']
5,5,['b-', 'm-', 'r-', 'sn-', 't-'],['-ag', '-ail', '-ake', '-are', '-ug']
5,5,['b-', 'm-', 'r-', 'sp-', 'w-'],['-ake', '-an', '-are', '-ay', '-ill']
5,5,['b-', 'm-', 'r-', 'sw-', 't-'],['-ag', '-an', '-at', '-atter', '-ill']
5,5,['b-', 'm-', 'sn-', 't-', 'w-'],['-ag', '-ail', '-ake', '-are', '-ore']
5,5,['b-', 'n-', 'p-', 's-', 'w-'],['-ail', '-ay', '-ear', '-et', '-it']
5,5,['b-', 'n-', 'r-', 's-', 'tr-'],['-ail', '-ay', '-ite', '-od', '-ow']
5,5,['b-', 'p-', 'pl-', 'r-', 'sl-'],['-at', '-ay', '-ug', '-ump', '-ush']
5,5,['b-', 'p-', 'pl-', 's-', 'sh-'],['-at', '-ay', '-od', '-op', '-uck']
5,5,['b-', 'p-', 'qu-', 'r-', 't-'],['-ack', '-ad', '-ail', '-est', '-ill']
5,5,['b-', 'p-', 'qu-', 'r-', 'w-'],['-ad', '-ail', '-ay', '-est', '-ill']
5,5,['b-', 'p-', 'qu-', 's-', 'sh-'],['-ack', '-ad', '-ay', '-een', '-ill']
5,5,['b-', 'p-', 'qu-', 's-', 't-'],['-ack', '-ad', '-ail', '-een', '-ill']
5,5,['b-', 'p-', 'qu-', 't-', 'w-'],['-ad', '-ail', '-een', '-est', '-ill']
5,5,['b-', 'p-', 'r-', 's-', 'st-'],['-ack', '-at', '-ay', '-ill', '-ump']
5,5,['b-', 'p-', 'r-', 'sh-', 'tr-'],['-ack', '-ay', '-ill', '-od', '-out']
5,5,['b-', 'p-', 'r-', 'sn-', 't-'],['-ack', '-ail', '-are', '-out', '-ug']
5,5,['b-', 'p-', 'r-', 'st-', 'tr-'],['-ack', '-ay', '-ill', '-out', '-ump']
5,5,['b-', 'p-', 'r-', 'sw-', 'w-'],['-an', '-ay', '-ear', '-ig', '-ill']
5,5,['b-', 'p-', 'r-', 't-', 'tr-'],['-ack', '-ail', '-end', '-ill', '-out']
5,5,['b-', 'p-', 'r-', 't-', 'v-'],['-an', '-at', '-end', '-ent', '-est']
5,5,['b-', 'p-', 'r-', 'tr-', 'w-'],['-ail', '-ay', '-end', '-ig', '-ill']
5,5,['b-', 'p-', 's-', 'sh-', 'tr-'],['-ack', '-ay', '-ill', '-od', '-uck']
5,5,['b-', 'p-', 's-', 't-', 'wh-'],['-ack', '-at', '-eat', '-ee', '-ore']
5,5,['b-', 'p-', 's-', 'tr-', 'w-'],['-ail', '-ay', '-ee', '-end', '-ill']
5,5,['b-', 'p-', 'sh-', 'st-', 'tr-'],['-ack', '-ay', '-ill', '-out', '-uck']
5,5,['b-', 'p-', 'sp-', 'sw-', 'w-'],['-an', '-ay', '-ear', '-ill', '-ore']
5,5,['b-', 'pl-', 'pr-', 's-', 'sh-'],['-ank', '-ay', '-od', '-op', '-ow']
5,5,['b-', 'pl-', 'pr-', 'sh-', 'st-'],['-ank', '-ay', '-op', '-ow', '-y']
5,5,['b-', 'pl-', 'r-', 's-', 'sh-'],['-ank', '-at', '-ay', '-od', '-ow']
5,5,['b-', 'pl-', 'r-', 's-', 'tr-'],['-ash', '-ay', '-od', '-ow', '-ump']
5,5,['b-', 'pl-', 'r-', 'sh-', 'sl-'],['-at', '-ay', '-ed', '-ow', '-ush']
5,5,['b-', 'pl-', 'r-', 'sh-', 'sp-'],['-ank', '-at', '-atter', '-ay', '-ed']
5,5,['b-', 'pl-', 'r-', 'sh-', 't-'],['-ank', '-at', '-atter', '-ow', '-ush']
5,5,['b-', 'pl-', 'r-', 'sp-', 'sw-'],['-an', '-ank', '-at', '-atter', '-ay']
5,5,['b-', 'pl-', 'r-', 'st-', 'tr-'],['-ash', '-ay', '-ead', '-ow', '-ump']
5,5,['b-', 'pl-', 's-', 'st-', 'sw-'],['-ank', '-ash', '-at', '-ay', '-op']
5,5,['b-', 'pl-', 'sh-', 'sl-', 'st-'],['-at', '-ay', '-op', '-ow', '-y']
5,5,['b-', 'qu-', 'r-', 's-', 'sh-'],['-ack', '-ad', '-ake', '-ay', '-ill']
5,5,['b-', 'qu-', 'r-', 's-', 'st-'],['-ack', '-ake', '-ash', '-ay', '-ill']
5,5,['b-', 'qu-', 'r-', 's-', 't-'],['-ack', '-ad', '-ail', '-ake', '-ill']
5,5,['b-', 'qu-', 'r-', 't-', 'w-'],['-ad', '-ail', '-ake', '-est', '-ill']
5,5,['b-', 'qu-', 's-', 'sp-', 'w-'],['-ake', '-ay', '-ell', '-ill', '-it']
